:START_ID,:END_ID,:TYPE
country::IND,observation::IND::SH.VAC.TTNS.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.SVR.WAST.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.WAST.MA.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.SUIC.P5::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.STNT.ME.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.STNT.FE.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.POIS.P5.MA::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.OWGH.ME.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.OWGH.FE.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.ODFC.UR.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.MALN.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.HYGN.UR.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.BRTW.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.BASS.UR.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.SGR.IRSK.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.PRV.SMOK::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.MMR.DTHS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.MED.BEDS.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.H2O.SMDW.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.H2O.BASW.UR.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.DYN.NCOM.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.DYN.MORT.FE::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.DYN.2024::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.DTH.OCVD.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.DTH.INJR.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.DTH.1519::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.ALC.PCAP.MA.LI::2015,HAS_OBSERVATION
country::IND,observation::IND::SG.GEN.PARL.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.XPD.TOTL.GB.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.TER.ENRR.MA::2015,HAS_OBSERVATION
country::IND,observation::IND::DC.DAC.FRAL.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::DC.DAC.DNKL.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::DC.DAC.CECL.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::DC.DAC.AUSL.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::CM.MKT.LDOM.NO::2015,HAS_OBSERVATION
country::IND,observation::IND::BX.TRF.PWKR.DT.GD.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::BX.PEF.TOTL.CD.WD::2015,HAS_OBSERVATION
country::IND,observation::IND::BX.GSR.TRAN.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::BX.GSR.MRCH.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::BX.GSR.CMCP.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::BX.GRT.EXTA.CD.WD::2015,HAS_OBSERVATION
country::IND,observation::IND::BN.KLT.PTXL.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::BN.GSR.GNFS.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::BN.CAB.XOKA.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::BM.KLT.DINV.CD.WD::2015,HAS_OBSERVATION
country::IND,observation::IND::BM.GSR.ROYL.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::BM.GSR.GNFS.CD::2015,HAS_OBSERVATION
country::IND,observation::IND::AG.YLD.CREL.KG::2015,HAS_OBSERVATION
country::IND,observation::IND::AG.PRD.CROP.XD::2015,HAS_OBSERVATION
country::IND,observation::IND::AG.LND.TOTL.K2::2015,HAS_OBSERVATION
country::IND,observation::IND::AG.LND.FRST.K2::2015,HAS_OBSERVATION
country::IND,observation::IND::AG.LND.EL5M.RU.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::AG.LND.ARBL.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::AG.LND.AGRI.K2::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.STNT.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.STNT.MA.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.SMSS.RU.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.OWGH.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.OWGH.MA.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.ODFC.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.MMRT::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.HYGN.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.STA.BASS.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.PRV.SMOK.FE::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.MMR.RISK::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.MLR.INCD.P3::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.IMM.HEPB::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.H2O.BASW.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.DYN.NMRT::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.DYN.MORT.MA::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.DYN.AIDS.FE.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.DYN.0509::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.DTH.MORT::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.DTH.2024::2015,HAS_OBSERVATION
country::IND,observation::IND::SH.ANM.ALLW.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.XPD.TOTL.GD.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.TER.TCHR.FE.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.TER.ENRL.TC.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.SEC.TCHR.FE.ZS::2015,HAS_OBSERVATION
country::IND,observation::IND::SE.SEC.PROG.ZS::2015,HAS_OBSERVATION
